Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Left Twin 1,Twins Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201663631/left-twin-1,1.0,-1,Boulder,V0,1,,37.32976,-118.57775,,V0,
Left Twin 3,Twins Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201663648/left-twin-3,2.0,-1,Boulder,V0,1,,37.32976,-118.57775,,V0,
Right Twin,Twins Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201663659/right-twin,1.0,-1,Boulder,V0,1,,37.32976,-118.57775,,V0,
Left Twin 2,Twins Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/201663652/left-twin-2,1.0,-1,Boulder,V1,1,,37.32976,-118.57775,,V1,
Dale's Right,Led Zeppelin Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106418652/dales-right,3.1,-1,Boulder,V2,1,15.0,37.31777,-118.57443,,V2,
Dale's Left,Led Zeppelin Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106568823/dales-left,3.0,-1,Boulder,V3,1,18.0,37.31777,-118.57443,,V3,
"Led Zeppelin, Sit",Led Zeppelin Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/119927278/led-zeppelin-sit,3.0,-1,Boulder,V10,1,,37.31777,-118.57443,,V10,
Cuban Roll,Cuban Roll Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106568885/cuban-roll,3.4,-1,Boulder,V3+,1,20.0,37.31742,-118.5743,,V3+,
Heart Prow,Heart Prow Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108088018/heart-prow,2.6,-1,Boulder,V1,1,,37.3184,-118.5741,,V1,
Emotional Rescue,Heart Prow Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/202356814/emotional-rescue,2.0,-1,Boulder,V2,1,12.0,37.3184,-118.5741,,V2,
The Crazy Dog Lady,Heart Prow Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/202359566/the-crazy-dog-lady,3.0,-1,Boulder,V5,1,12.0,37.3184,-118.5741,,V5,
Xenolith Slab,Agent Orange Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116715297/xenolith-slab,2.0,-1,Boulder,V0-,1,10.0,37.31821,-118.57395,,V0-,
Agent Orange,Agent Orange Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116715318/agent-orange,1.0,-1,Boulder,V3,1,12.0,37.31821,-118.57395,,V3,
Choke the Chicken,Chicken Head Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116715444/choke-the-chicken,2.0,-1,Boulder,V-easy,1,15.0,37.31826,-118.5744,,,
No Chicken,Chicken Head Boulder > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/116715500/no-chicken,2.0,-1,Boulder,V1,1,12.0,37.31826,-118.5744,,V1,
The Ghost of Dale Bard,The Ghost of Dale Bard > Zeppelin Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123975284/the-ghost-of-dale-bard,2.0,-1,Boulder,V8,1,8.0,37.31779,-118.57456,,V8,
Green Hornet,Green Hornet Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106737211/green-hornet,3.9,-1,Boulder,V4,1,18.0,37.3185,-118.5781,,V4,
Arete,Zen Flute Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/119920402/arete,2.4,-1,Boulder,V3,1,10.0,37.3192,-118.5783,,V3,
The Flake,Zen Flute Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108604974/the-flake,3.0,-1,Boulder,V7,1,12.0,37.3192,-118.5783,,V7,
Zen Flute,Zen Flute Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106737771/zen-flute,3.8,-1,Boulder,V10,1,13.0,37.3192,-118.5783,,V10,
Skullcracker Mantle,Swiss Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/123975302/skullcracker-mantle,1.0,-1,Boulder,V4,1,15.0,37.3184,-118.57521,,V4,
Swiss Legends,Swiss Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111728336/swiss-legends,3.0,-1,Boulder,V6-7 PG13,1,10.0,37.3184,-118.57521,,V6-7,PG13
Swiss Legacies,Swiss Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120881666/swiss-legacies,2.5,-1,Boulder,V10,1,10.0,37.3184,-118.57521,,V10,
Unnamed V3,Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241195/unnamed-v3,2.8,-1,Boulder,V3,1,,37.31814,-118.57567,,V3,
In The Bank,Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120833445/in-the-bank,3.0,-1,Boulder,V5,1,,37.31814,-118.57567,,V5,
Big Investment,Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120881462/big-investment,4.0,-1,Boulder,V8,1,20.0,37.31814,-118.57567,,V8,
Golden Age,Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120881520/golden-age,3.7,-1,Boulder,V10,1,35.0,37.31814,-118.57567,,V10,
Xavier's Roof,Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108604948/xaviers-roof,3.9,-1,Boulder,V11-,1,25.0,37.31814,-118.57567,,V11-,
Bad Vertigo,Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/122163689/bad-vertigo,3.0,-1,Boulder,V5,1,20.0,37.31839,-118.57563,,V5,
Gastonia,Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111513701/gastonia,3.2,-1,Boulder,V8,1,,37.31839,-118.57563,,V8,
The Bush,Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/120051102/the-bush,2.0,-1,Boulder,V9,1,,37.31839,-118.57563,,V9,
Hueco Wall,Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111728292/hueco-wall,3.0,-1,Boulder,V9-10 PG13,1,19.0,37.31839,-118.57563,,V9-10,PG13
Girls of Whiskey Creek,Girls of Whiskey Creek Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111513681/girls-of-whiskey-creek,3.0,-1,Boulder,V7,1,,37.31879,-118.5756,,V7,
Unnamed VB,Fear Of A Black Planet Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241135/unnamed-vb,2.0,-1,Boulder,V-easy,1,,37.32093,-118.57408,,,
Fear of a Black Planet,Fear Of A Black Planet Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241141/fear-of-a-black-planet,2.8,-1,Boulder,V-easy,1,,37.32093,-118.57408,,,
Unnamed V2,Fear Of A Black Planet Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241147/unnamed-v2,2.5,-1,Boulder,V2,1,,37.32093,-118.57408,,V2,
Banana Peel,Fear Of A Black Planet Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/119181004/banana-peel,1.0,-1,Boulder,V3,1,,37.32093,-118.57408,,V3,
Unnamed VB,Small Fruit Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241186/unnamed-vb,2.0,-1,Boulder,V-easy,1,,37.32093,-118.57407,,,
Tricky Grain,Small Fruit Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241167/tricky-grain,0.0,-1,Boulder,V0,1,,37.32093,-118.57407,,V0,
Scoopy-Doo,Small Fruit Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241182/scoopy-doo,2.0,-1,Boulder,V0,1,,37.32093,-118.57407,,V0,
Small Fruit,Small Fruit Boulder > Small Fruit > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114241174/small-fruit,3.0,-1,Boulder,V3,1,,37.32093,-118.57407,,V3,
Mohawk,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719811/mohawk,1.0,-1,Boulder,V0,1,12.0,37.31953,-118.57428,,V0,
Pity the Fool,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719765/pity-the-fool,3.0,-1,Boulder,V2,1,10.0,37.31953,-118.57428,,V2,
A-Team,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719740/a-team,2.0,-1,Boulder,V3,1,10.0,37.31953,-118.57428,,V3,
B-Team,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719784/b-team,1.0,-1,Boulder,V3,1,10.0,37.31953,-118.57428,,V3,
The A-Team Boulders | 9848,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719848/the-a-team-boulders-9848,1.0,-1,Boulder,V3,1,8.0,37.31953,-118.57428,,V3,
Kudos,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719876/kudos,2.5,-1,Boulder,V4,1,8.0,37.31953,-118.57428,,V4,
Soldier of Fortune,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719907/soldier-of-fortune,3.0,-1,Boulder,V5,1,18.0,37.31953,-118.57428,,V5,
Mr. T's Wild Ride,The A-Team Boulders > Dale's Camp > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117719619/mr-ts-wild-ride,3.5,-1,Boulder,V6,1,10.0,37.31953,-118.57428,,V6,
Ballbuster,Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112499920/ballbuster,2.0,-1,Boulder,V1,1,20.0,37.33684,-118.57604,,V1,
"No Words, No Talk",Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112499909/no-words-no-talk,2.0,-1,Boulder,V2 PG13,1,32.0,37.33684,-118.57604,,V2,PG13
Queen Sweet Nectar,Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/110129127/queen-sweet-nectar,2.9,-1,Boulder,V9,1,,37.33684,-118.57604,,V9,
Queen Sweet Nectar Left,Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200769389/queen-sweet-nectar-left,3.5,-1,Boulder,V10,1,,37.33684,-118.57604,,V10,
Secrets of the Beehive,Secrets of the Beehive Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106616292/secrets-of-the-beehive,3.9,-1,Boulder,V6 R,1,25.0,37.33711,-118.5759,,V6,R
Natural Melody,Natural Melody Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112499885/natural-melody,2.7,-1,Boulder,V0 PG13,1,30.0,37.33676,-118.57615,,V0,PG13
The Flake Crack,The Flake Crack Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112499931/the-flake-crack,2.5,-1,Boulder,V0-1,1,40.0,37.33711,-118.5759,,V0-1,
Flight of the Bumblebee,Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111728148/flight-of-the-bumblebee,3.5,-1,Boulder,V8 R,1,35.0,37.33726,-118.57588,,V8,R
The Swarm Direct,Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112499951/the-swarm-direct,3.0,-1,Boulder,V13-14 PG13,1,25.0,37.33726,-118.57588,,V13-14,PG13
The Swarm,Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111726081/the-swarm,4.0,-1,Boulder,V14,1,20.0,37.33726,-118.57588,,V14,
The Golden Rule,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114260637/the-golden-rule,2.0,-1,Boulder,V5+ X,1,34.0,37.33559,-118.57679,,V5+,X
Northwest Arete,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114260782/northwest-arete,3.0,-1,Boulder,V8 R,1,23.0,37.33559,-118.57679,,V8,R
Luminance,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111711207/luminance,4.0,-1,Boulder,V9 R,1,20.0,37.33559,-118.57679,,V9,R
Rise,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114260568/rise,3.7,-1,Boulder,V9 X,1,40.0,37.33559,-118.57679,,V9,X
Too Big To Flail,Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111711154/too-big-to-flail,2.8,-1,Boulder,V10 X,1,55.0,37.33559,-118.57679,,V10,X
The Form,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111711869/the-form,2.0,-1,Boulder,V4,1,20.0,37.33673,-118.57572,,V4,
The Roof,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111711939/the-roof,1.0,-1,Boulder,V4,1,17.0,37.33673,-118.57572,,V4,
Xenolith Dyno-soar,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111711826/xenolith-dyno-soar,2.0,-1,Boulder,V5,1,12.0,37.33673,-118.57572,,V5,
Form Destroyer,Form Destroyer Roof Boulder > Beehive Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111711761/form-destroyer,3.0,-1,Boulder,V12,1,10.0,37.33673,-118.57572,,V12,
Sketchpad,Sherman Acres > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107460413/sketchpad,3.9,-1,Boulder,V0+ R,1,30.0,37.2991,-118.5955,,V0+,R
Approaching Silence,Hall of Mirrors > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107481967/approaching-silence,3.8,-1,Boulder,V6,1,14.0,37.31475,-118.57981,,V6,
Sylvia Plath,Hall of Mirrors > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107481986/sylvia-plath,3.0,-1,Boulder,V6,1,,37.31475,-118.57981,,V6,
Eric's Dyno,Solitaire Boulder > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111686451/erics-dyno,2.2,-1,Boulder,V5,1,,37.32013,-118.57949,,V5,
Evil Empire,Solitaire Boulder > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111712021/evil-empire,3.0,-1,Boulder,V6,1,15.0,37.32013,-118.57949,,V6,
Solitaire,Solitaire Boulder > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108447780/solitaire,3.8,-1,Boulder,V8,1,15.0,37.32013,-118.57949,,V8,
Judge Not,Solitaire Boulder > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111686462/judge-not,3.5,-1,Boulder,V9 PG13,1,,37.32013,-118.57949,,V9,PG13
Solitaire (sit),Solitaire Boulder > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/200480354/solitaire-sit,1.5,-1,Boulder,V10,1,10.0,37.32013,-118.57949,,V10,
Charlie Brown,Charlie Brown Boulders > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111712253/charlie-brown,1.9,-1,Boulder,V3+,1,10.0,37.32283,-118.57926,,V3+,
"Harder, Browner",Charlie Brown Boulders > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111712307/harder-browner,2.0,-1,Boulder,V4,1,11.0,37.32283,-118.57926,,V4,
Pig Pen,Charlie Brown Boulders > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111712325/pig-pen,2.0,-1,Boulder,V5,1,12.0,37.32283,-118.57926,,V5,
Evening Snow,Charlie Brown Boulders > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111712347/evening-snow,2.0,-1,Boulder,V7,1,15.0,37.32283,-118.57926,,V7,
Slashface of the Buttermilks,Slashface Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111715290/slashface-of-the-buttermilks,2.6,-1,Boulder,V6,1,15.0,37.32317,-118.57981,,V6,
Undercling Problem,Slashface Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111715315/undercling-problem,2.0,-1,Boulder,V7,1,15.0,37.32317,-118.57981,,V7,
"Slashface of the Buttermilks, Right",Slashface Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117077214/slashface-of-the-buttermilks-right,2.0,-1,Boulder,V7,1,,37.32317,-118.57981,,V7,
"Slashface of the Buttermilks, Sit",Slashface Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/117077137/slashface-of-the-buttermilks-sit,2.5,-1,Boulder,V8+,1,,37.32317,-118.57981,,V8+,
Boneyard Rail Problem,Boneyard Area > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111715390/boneyard-rail-problem,2.0,-1,Boulder,V1,1,14.0,37.32143,-118.58055,,V1,
Bone Bulge,Boneyard Area > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111715456/bone-bulge,1.0,-1,Boulder,V3,1,14.0,37.32143,-118.58055,,V3,
Trigger Hippy,Boneyard Area > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118022913/trigger-hippy,3.0,-1,Boulder,V3+ R,1,20.0,37.32143,-118.58055,,V3+,R
Boneyard Dyno,Boneyard Area > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111715402/boneyard-dyno,1.0,-1,Boulder,V4,1,13.0,37.32143,-118.58055,,V4,
Macabre Proposition,Boneyard Area > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111715447/macabre-proposition,2.0,-1,Boulder,V4+ PG13,1,15.0,37.32143,-118.58055,,V4+,PG13
Xen,Xen Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111728209/xen,2.9,-1,Boulder,V2,1,12.0,37.32287,-118.5802,,V2,
Split Arete,Xen Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111728223/split-arete,2.0,-1,Boulder,V3,1,14.0,37.32287,-118.5802,,V3,
Unnamed,Xen Boulder > Slashface Area > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111728233/unnamed,1.0,-1,Boulder,V6,1,15.0,37.32287,-118.5802,,V6,
Knobs and Flake,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054770/knobs-and-flake,1.0,-1,Boulder,V-easy,1,,37.31829,-118.5863,,,
Downclimb,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054774/downclimb,1.0,-1,Boulder,V-easy,1,,37.31829,-118.5863,,,
Knob Slab,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054760/knob-slab,2.0,-1,Boulder,V0-,1,,37.31829,-118.5863,,V0-,
Lifeguard Fantasy,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054347/lifeguard-fantasy,3.0,-1,Boulder,V0 PG13,1,18.0,37.31829,-118.5863,,V0,PG13
The Shard,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054351/the-shard,2.0,-1,Boulder,V1,1,,37.31829,-118.5863,,V1,
White Face,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054765/white-face,2.0,-1,Boulder,V1,1,,37.31829,-118.5863,,V1,
Green Face,Warmup Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054355/green-face,2.0,-1,Boulder,V3,1,15.0,37.31829,-118.5863,,V3,
Unknown,The McNugget > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054366/unknown,2.0,-1,Boulder,V4,1,10.0,37.31858,-118.58555,,V4,
The McNugget,The McNugget > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054755/the-mcnugget,3.0,-1,Boulder,V5,1,,37.31858,-118.58555,,V5,
Rex Kwon Do stand,Rex Kwon Do Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054377/rex-kwon-do-stand,3.5,-1,Boulder,V7,1,,37.31789,-118.58488,,V7,
Rex Kwon Do,Rex Kwon Do Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114104084/rex-kwon-do,4.0,-1,Boulder,V10,1,15.0,37.31789,-118.58488,,V10,
unknown,Walkabout 4 > Walkabout Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054783/unknown,2.0,-1,Boulder,V2,1,,37.31611,-118.58189,,V2,
Psyche Transfer sent,Psyche Transfer > Walkabout Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118784635/psyche-transfer-sent,3.0,-1,Boulder,V6-,1,15.0,37.31636,-118.58205,,V6-,
Psyche Transfer Recieved,Psyche Transfer > Walkabout Boulders > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/118765233/psyche-transfer-recieved,4.0,-1,Boulder,V6,1,15.0,37.31636,-118.58205,,V6,
A Maze of Death,Maze of Death Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114104119/a-maze-of-death,4.0,-1,Boulder,V12,1,14.0,37.31926,-118.58564,,V12,
This Side of Paradise,Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114104162/this-side-of-paradise,4.0,-1,Boulder,V9,1,33.0,37.31797,-118.58542,,V9,
The Beautiful and Damned,Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114104188/the-beautiful-and-damned,3.0,-1,Boulder,V13 PG13,1,35.0,37.31797,-118.58542,,V13,PG13
The Glass House Arete,The Glass House > The Glass House > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054434/the-glass-house-arete,2.0,-1,Boulder,V1 PG13,1,20.0,37.31538,-118.5724,,V1,PG13
The Glass Face,The Glass House > The Glass House > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054440/the-glass-face,3.3,-1,Boulder,V5 R,1,20.0,37.31538,-118.5724,,V5,R
Snake Eyes,Snake Eyes Boulder > The Glass House > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054451/snake-eyes,3.0,-1,Boulder,V3,1,,37.31538,-118.5724,,V3,
Snake Bite,Snake Eyes Boulder > The Glass House > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054454/snake-bite,2.0,-1,Boulder,V4,1,,37.31538,-118.5724,,V4,
The Green Room,The Green Room > The Glass House > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054469/the-green-room,2.0,-1,Boulder,V3 PG13,1,,37.31518,-118.57184,,V3,PG13
Unknown,Creek Boulder > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054520/unknown,2.0,-1,"Boulder, Alpine",V1,1,,37.28557,-118.64861,,V1,
The Mustache Ride,The Mustache Ride > Heaven > Buttermilk Country > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114054530/the-mustache-ride,2.0,-1,"Boulder, Alpine",V5,1,,37.28619,-118.65069,,V5,
