Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,YDS,V-grade,Route Danger Rating
Goldfish Trombone,Trombone Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108924212/goldfish-trombone,3.8,-1,Boulder,V14,1,20.0,37.41819,-118.45169,,V14,
September's Here Again,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976618/septembers-here-again,2.0,-1,Boulder,V3,1,12.0,37.41749,-118.45018,,V3,
Action Figure,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068458/action-figure,2.8,-1,Boulder,V6,1,8.0,37.41749,-118.45018,,V6,
Gang Related,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114263452/gang-related,1.8,-1,Boulder,V8-9,1,12.0,37.41749,-118.45018,,V8-9,
Cholos,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068450/cholos,3.1,-1,Boulder,V9,1,8.0,37.41749,-118.45018,,V9,
Low Rider,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106068454/low-rider,2.8,-1,Boulder,V10-,1,10.0,37.41749,-118.45018,,V10-,
Action Jackson,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/108763198/action-jackson,3.0,-1,Boulder,V10,1,,37.41749,-118.45018,,V10,
Human Contraband,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114261154/human-contraband,2.0,-1,Boulder,V10 PG13,1,10.0,37.41749,-118.45018,,V10,PG13
Back Walls | 6691,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976691/back-walls-6691,1.9,-1,Boulder,V0,1,12.0,37.41756,-118.45023,,V0,
Bark,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976698/bark,1.0,-1,Boulder,V0,1,12.0,37.41756,-118.45023,,V0,
Blue Note Special,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976711/blue-note-special,2.0,-1,Boulder,V0+,1,12.0,37.41756,-118.45023,,V0+,
One-Pull,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976674/one-pull,1.0,-1,Boulder,V1,1,12.0,37.41756,-118.45023,,V1,
Immigration In The Media Is A Chossy Belly Bulge,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976683/immigration-in-the-media-is-a-chossy-belly-bulge,1.7,-1,Boulder,V1,1,12.0,37.41756,-118.45023,,V1,
An Art of Leisure,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976668/an-art-of-leisure,2.4,-1,Boulder,V2,1,15.0,37.41756,-118.45023,,V2,
True Blue,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/112337289/true-blue,2.0,-1,Boulder,V3-4,1,12.0,37.41756,-118.45023,,V3-4,
One Note Sample,One Note Boulder > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976636/one-note-sample,2.0,-1,Boulder,V0-,1,15.0,37.41728,-118.45034,,V0-,
Loop,One Note Boulder > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976643/loop,1.0,-1,Boulder,V0-,1,12.0,37.41728,-118.45034,,V0-,
Dirty Sound,One Note Boulder > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106976658/dirty-sound,1.0,-1,Boulder,V0-,1,12.0,37.41728,-118.45034,,V0-,
Tradtional Crack,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107948344/tradtional-crack,1.0,-1,Boulder,V0,1,,37.41728,-118.45034,,V0,
Land of Milk and Honey,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107948339/land-of-milk-and-honey,2.0,-1,Boulder,V5,1,,37.41728,-118.45034,,V5,
Big City Boy,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107948292/big-city-boy,2.6,-1,Boulder,V6,1,12.0,37.41728,-118.45034,,V6,
Little Country Girl,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/107948331/little-country-girl,1.4,-1,Boulder,V6,1,12.0,37.41728,-118.45034,,V6,
Sixty Foot Woman Traverse,Sixty Foot Woman Wall > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106326756/sixty-foot-woman-traverse,3.0,-1,Boulder,V2,1,60.0,37.41782,-118.45114,,V2,
Silence So Red,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331136/silence-so-red,1.4,-1,Boulder,V0-,1,15.0,37.41788,-118.45147,,V0-,
Althea,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331143/althea,3.1,-1,Boulder,V0 PG13,1,20.0,37.41788,-118.45147,,V0,PG13
Spinal Snap,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331162/spinal-snap,3.0,-1,Boulder,V2,1,15.0,37.41788,-118.45147,,V2,
Spinal Snap Right Start,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331168/spinal-snap-right-start,2.8,-1,Boulder,V2,1,15.0,37.41788,-118.45147,,V2,
Brilliant Trees,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331151/brilliant-trees,1.8,-1,Boulder,V3,1,20.0,37.41788,-118.45147,,V3,
Carnivore Hate Devil,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331174/carnivore-hate-devil,2.3,-1,Boulder,V4,1,15.0,37.41788,-118.45147,,V4,
Cue Ball,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331180/cue-ball,3.0,-1,Boulder,V4,1,15.0,37.41788,-118.45147,,V4,
Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106331192/rheinstor,2.5,-1,Boulder,V6,1,15.0,37.41788,-118.45147,,V6,
Vampyros Lesbos,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111726288/vampyros-lesbos,2.4,-1,Boulder,V6,1,15.0,37.41788,-118.45147,,V6,
Vampiric Sceptre,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111726350/vampiric-sceptre,2.0,-1,Boulder,V6,1,,37.41788,-118.45147,,V6,
Vampyros Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/111726310/vampyros-rheinstor,2.3,-1,Boulder,V7,1,,37.41788,-118.45147,,V7,
What did the Aliens Say?,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996355/what-did-the-aliens-say,-1.0,-1,Boulder,V0-,1,,37.41797,-118.45146,,V0-,
Celebrate the Stars,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996359/celebrate-the-stars,2.0,-1,Boulder,V0+,1,,37.41797,-118.45146,,V0+,
Rio's Secret Arete,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996368/rios-secret-arete,3.8,-1,Boulder,V3,1,,37.41797,-118.45146,,V3,
Flag,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996363/flag,-1.0,-1,Boulder,V4,1,,37.41797,-118.45146,,V4,
Mongol Hordes,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996386/mongol-hordes,-1.0,-1,Boulder,V0,1,,37.41793,-118.45157,,V0,
My Last Boyfriend...,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996397/my-last-boyfriend,-1.0,-1,Boulder,V0,1,,37.41793,-118.45157,,V0,
I Want a Guy Who Appreciates Me and Buys Me Nice Underwear!,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996391/i-want-a-guy-who-appreciates-me-and-buys-me-nice-underwear,-1.0,-1,Boulder,V0+,1,,37.41793,-118.45157,,V0+,
Killing Fields,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996417/killing-fields,-1.0,-1,Boulder,V0+,1,,37.41793,-118.45157,,V0+,
Frontal Assault,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996403/frontal-assault,-1.0,-1,Boulder,V1,1,,37.41793,-118.45157,,V1,
Shaker,The Citadel Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996410/shaker,-1.0,-1,Boulder,V2,1,,37.41793,-118.45157,,V2,
Take it Like a Man,Take it Like A Man Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996430/take-it-like-a-man,2.0,-1,Boulder,V2,1,,37.41793,-118.45157,,V2,
"Getting Lonely, Getting Old",You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997165/getting-lonely-getting-old,-1.0,-1,Boulder,V0-,1,,37.41793,-118.45157,,V0-,
I Want More Life,You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997159/i-want-more-life,-1.0,-1,Boulder,V0,1,,37.41793,-118.45157,,V0,
Make Me Believe I'm Not Going to Die,You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997202/make-me-believe-im-not-going-to-die,-1.0,-1,Boulder,V1,1,,37.41793,-118.45157,,V1,
Each Day We Get Closer to the Big Bad Fire,You Are Mortal Buttress > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997152/each-day-we-get-closer-to-the-big-bad-fire,-1.0,-1,Boulder,V2,1,,37.41793,-118.45157,,V2,
The Bees Knees,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/121779084/the-bees-knees,2.0,-1,Boulder,V0-,1,10.0,37.4165,-118.44829,,V0-,
Cornholio,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/114170780/cornholio,2.5,-1,Boulder,V4 PG13,1,10.0,37.4165,-118.44829,,V4,PG13
Atari,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106044386/atari,3.8,-1,Boulder,V6 R,1,14.0,37.4165,-118.44829,,V6,R
Pokeriotus,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997334/pokeriotus,2.0,-1,Boulder,V0- PG13,1,20.0,37.41675,-118.44942,,V0-,PG13
Fluke,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997357/fluke,2.0,-1,Boulder,V2,1,10.0,37.41675,-118.44942,,V2,
Problem A,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997347/problem-a,1.5,-1,Boulder,V3,1,15.0,37.41675,-118.44942,,V3,
Two-Stroke,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997351/two-stroke,2.0,-1,Boulder,V4,1,12.0,37.41675,-118.44942,,V4,
Done With The South,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106997340/done-with-the-south,3.3,-1,Boulder,V5 PG13,1,20.0,37.41675,-118.44942,,V5,PG13
Water Saps,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106095521/water-saps,3.8,-1,Boulder,V8,1,18.0,37.41675,-118.44942,,V8,
Naked,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996976/naked,2.0,-1,Boulder,V1 X,1,20.0,37.41675,-118.44942,,V1,X
Wicca Warrior,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996987/wicca-warrior,2.2,-1,Boulder,V2 R,1,20.0,37.41675,-118.44942,,V2,R
Black Magic,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Eastern Sierra > California,https://www.mountainproject.com/route/106996981/black-magic,3.7,-1,Boulder,V3 R,1,20.0,37.41675,-118.44942,,V3,R
